Country Name,country_code,Region,Indicator Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Moldova,MDA,Europe & Central Asia,CO2 emissions (metric tons per capita),10.2825876,8.267454158,6.825365369,5.855813131000001,4.770134505,4.112038484,3.5297299989999997,3.263471871,2.947852992,2.508759325,2.294971959,2.4063742180000003,2.4669266309999998,2.677168603,2.6872556760000004,2.8323012189999996,2.7707419439999996,2.832852436,2.841737072,2.667275485,2.900589865,2.9162542539999996,2.8466934439999996,2.51163813,2.6986821739999995,2.829393394,2.904891689,2.925422215,3.153369697,3.324610168
Madagascar,MDG,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.076733088,0.079545775,0.078040291,0.07889254400000001,0.09260291,0.101666718,0.09422632199999999,0.09896946300000001,0.110069755,0.109275143,0.104650238,0.102700134,0.06680536,0.089703541,0.092681049,0.093255492,0.086863187,0.08850687,0.08901568300000001,0.082162021,0.088409221,0.100717581,0.122613506,0.127606246,0.127596996,0.135346585,0.127739729,0.135703195,0.12755921,0.152766255
Maldives,MDV,South Asia,CO2 emissions (metric tons per capita),0.716977581,0.696430359,0.973458444,0.824415901,0.8045634840000001,1.023042055,1.080338609,1.288679331,1.154798935,1.5720856090000002,1.646408682,1.676510344,2.107517395,1.751018304,2.4095224330000002,2.2527879140000002,2.6565777930000003,2.595682231,2.533134579,2.575051504,2.624887153,2.654450911,2.8698666160000004,2.719012867,3.1492949830000003,3.0115582389999997,3.701328042,3.7469933689999997,4.072103192,3.9739562619999997
Mexico,MEX,Latin America & Caribbean,CO2 emissions (metric tons per capita),3.211459758,3.3679239,3.3497507260000003,3.3925924660000004,3.6214846030000003,3.347468763,3.4644147860000003,3.619874761,3.8013118410000004,3.643438938,3.83397972,3.777038684,3.79604559,3.925940997,3.962113262,4.077064206,4.167900165,4.187211587,4.146991471000001,3.986790881,4.056954882,4.134993377,4.147972825,4.003630132,3.840633659,3.8703165439999996,3.837647208,3.779372436,3.58639514,3.5216000480000003
Marshall Islands,MHL,East Asia & Pacific,CO2 emissions (metric tons per capita),0.0,0.0,1.6246293809999999,1.8062133740000001,1.792328833,1.783803068,1.7813669019999998,1.783838424,1.9858606719999998,1.98341862,1.970288056,2.139619926,2.291475659,2.057420731,2.386371893,2.533615661,2.5105352930000002,2.497948125,2.314567447,2.488667685,2.483987165,2.476824015,2.468613355,2.459030801,2.623157336,2.611238875,3.1183411660000004,3.1006150789999998,3.081558706,3.061693238
North Macedonia,MKD,Europe & Central Asia,CO2 emissions (metric tons per capita),4.303137233,4.204075243999999,4.294351118,4.4555912630000005,4.314449166,4.295959328,5.056696831,4.502047956,4.901562772,4.506375853,4.323043897,4.3835465639999995,4.1432422760000005,4.509631983,4.349229415,4.531495635,4.519102898,4.746620875,4.631398117,4.325413431,4.204371545,4.6246393480000005,4.390978645,3.943737473,3.7243568639999998,3.579319286,3.5223331310000003,3.7551180769999997,3.51601022,3.9967372130000003
Mali,MLI,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.0011834439999999999,0.001158007,0.001129901,0.001100452,0.00107125,0.001043225,0.0,0.000990652,0.0,0.0,0.128808907,0.142836826,0.12051418,0.11683518,0.11965322099999999,0.129153365,0.143145185,0.151632184,0.147375805,0.17213678699999999,0.18472556,0.20110098199999998,0.194624453,0.19574642,0.199595937,0.209303734,0.259943425,0.279812002,0.28672135600000004,0.29657102
Malta,MLT,Middle East & North Africa,CO2 emissions (metric tons per capita),6.522291555,6.074015033999999,5.902866563,7.567841252999999,6.69695862,6.305988835,6.106789855,6.452607297,6.151258672000001,6.218103195,5.46032039,6.335426484,5.859044353,6.548213153,6.479459874,6.512577232999999,6.538237822999999,6.687581821,6.644209958999999,6.085187757000001,6.248371356,6.173907034,6.475758827000001,5.563811012,5.430805313,3.7298927689999997,2.964713376,3.247870147,3.198316143,3.293245606
Myanmar,MMR,East Asia & Pacific,CO2 emissions (metric tons per capita),0.09870524800000001,0.09596518400000001,0.100939382,0.112147375,0.130234082,0.158080806,0.16444629300000002,0.161013705,0.173422241,0.18860539699999998,0.20205610100000002,0.176812683,0.173996307,0.217865792,0.209000441,0.218999293,0.20222694,0.20938514,0.158222646,0.149053636,0.160669313,0.17042352,0.23262280899999999,0.262282625,0.32593219100000004,0.36142253700000004,0.41210139700000004,0.60881351,0.613312795,0.679428523
Montenegro,MNE,Europe & Central Asia,CO2 emissions (metric tons per capita),3.166373117,2.240139679,2.432146402,2.114164905,2.060881043,2.174225779,2.5368124219999997,2.7398608739999997,2.896346982,1.996696375,2.512604347,2.7494735660000003,2.9024577110000003,3.08688854,3.3259802460000003,3.2559449480000002,3.544571467,3.4097826739999997,4.360024664,2.830368724,4.16513287,4.09625219,3.754425023,3.654176435,3.570222461,3.793242395,3.454908775,3.6473304289999997,4.017826292,4.179875994
Mongolia,MNG,East Asia & Pacific,CO2 emissions (metric tons per capita),5.93826675,6.6548898560000005,5.732127773999999,5.235958353,4.525373003,4.473422085,3.751234044,3.6476600180000003,3.6295452630000002,3.623389675,3.7540402860000004,3.707233528,3.92917514,3.771116497,3.8295238730000003,4.377720656,4.853735335,5.019625678,4.9280007580000005,5.101365454,5.261219125,5.6779684139999995,6.0679050960000005,6.377995554,6.163032906000001,5.769680108999999,5.944984219,6.288160891,6.79764812,7.153120086
Northern Mariana Islands,MNP,East Asia & Pacific,CO2 emissions (metric tons per capita),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,MOZ,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.08623814699999999,0.070528058,0.079675509,0.089764421,0.07358819400000001,0.075565399,0.072679678,0.078672088,0.073748304,0.07132843,0.080736566,0.077379485,0.083670206,0.09828723,0.09592904599999999,0.08343935400000001,0.08823484300000001,0.10289148699999999,0.10055396300000001,0.108758711,0.113889571,0.138501288,0.14801305,0.164314407,0.184887949,0.204126905,0.26158888,0.251666665,0.235625091,0.246986412
Mauritania,MRT,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.462064731,0.46936799100000004,0.47138,0.47759010799999996,0.474391715,0.5056988370000001,0.51835307,0.505430917,0.496751685,0.507498485,0.482849894,0.518057064,0.557935865,0.517998712,0.557966222,0.499305929,0.5559290370000001,0.621387214,0.576414856,0.692519115,0.6868525259999999,0.68359045,0.736532985,0.678454997,0.737745687,0.8798152440000001,0.7829890559999999,0.81492894,0.838005587,0.872793555
Mauritius,MUS,Sub-Saharan Africa,CO2 emissions (metric tons per capita),1.095605771,1.167933953,1.217216981,1.339561535,1.356881365,1.380899224,1.419758094,1.410800812,1.542543611,1.871915063,2.047396815,2.148313908,2.16665648,2.2664150259999998,2.268626679,2.409925014,2.674238776,2.742753963,2.789117802,2.7416390639999997,2.927063408,2.906410475,2.9700242689999996,3.0349905280000002,3.132598572,3.136372847,3.1975356510000004,3.297451534,3.264040403,3.294591006
Malawi,MWI,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.058482648,0.06666416,0.065042504,0.074147802,0.075930962,0.076185306,0.07383178900000001,0.075012864,0.071074249,0.072782048,0.063684264,0.05948215,0.058051867,0.062499047,0.062592276,0.06019349,0.06012166099999999,0.062210457999999996,0.069930583,0.069365009,0.061212099000000006,0.062156975999999996,0.061704298,0.061871472999999996,0.05218069400000001,0.055537956,0.065096398,0.067345051,0.07606149200000001,0.077836684
Malaysia,MYS,East Asia & Pacific,CO2 emissions (metric tons per capita),3.0294250239999996,3.5151299889999996,3.53476829,3.7485435519999997,3.991488828,4.212791305,4.693205258,4.9168034380000005,4.7791854869999995,5.050462037,5.361673228,5.460347212,5.633584028,5.850077034,6.282887624,6.51677658,6.64454285,7.108435391,7.450065402999999,6.559572504,7.097979383999999,7.07620238,7.080248362000001,7.589690457000001,7.923564998,7.814088295,7.689838122,7.3178755760000005,7.752148815,7.927126037000001
Namibia,NAM,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.0,0.7586025190000001,0.804244831,0.9066952690000001,1.030263358,1.087313084,1.1542776209999999,1.160168643,1.166527588,1.122537434,1.081031081,1.348930479,1.150406836,1.208016751,1.2475514779999999,1.305256713,1.283405301,1.3057458229999999,1.4436850509999999,1.451198166,1.477197645,1.544026991,1.608363844,1.6968837159999999,1.737465854,1.814332366,1.751451675,1.777224301,1.727729453,1.6917054280000001
New Caledonia,NCL,East Asia & Pacific,CO2 emissions (metric tons per capita),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niger,NER,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.07101395,0.065148631,0.058365034,0.06433192900000001,0.059989205999999996,0.055846560999999996,0.062076405,0.060914527,0.063532883,0.059469775,0.059126893,0.057014657999999996,0.057424174,0.060088632,0.060186287000000005,0.055781969,0.053026134,0.055837755,0.056390068,0.06816834599999999,0.08321173,0.082384979,0.106208361,0.10646181800000001,0.11174531,0.10549122300000001,0.101497009,0.088416149,0.086887436,0.092232251
Nigeria,NGA,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.7642907720000001,0.838865429,0.916617756,0.8397212209999999,0.743919145,0.798252208,0.905675443,0.8694873409999999,0.762553136,0.7296659390000001,0.795035466,0.813037008,0.717284684,0.765727934,0.729601662,0.710906213,0.622779937,0.554325672,0.578493505,0.49862321299999995,0.568190395,0.583519875,0.570117077,0.629519877,0.650945533,0.594907347,0.595987612,0.56844006,0.561021958,0.573636206
Nicaragua,NIC,Latin America & Caribbean,CO2 emissions (metric tons per capita),0.462448798,0.44990474700000005,0.51323011,0.49299764100000004,0.5549450429999999,0.5696248110000001,0.594739592,0.625562126,0.7168105509999999,0.709270872,0.7436909559999999,0.7637939140000001,0.777878504,0.861659269,0.844372659,0.797986014,0.82520869,0.840777159,0.794009849,0.7640711570000001,0.7743741959999999,0.8080589020000001,0.783949275,0.737324175,0.7748992920000001,0.846826583,0.853430475,0.8582826579999999,0.79034855,0.800549594
Netherlands,NLD,Europe & Central Asia,CO2 emissions (metric tons per capita),9.924081247,10.2529576,10.09275057,10.34311274,10.22308107,10.61581838,11.179293800000002,10.65362429,10.61487117,10.21054272,10.178636000000001,10.41493988,10.36786976,10.49965052,10.57132609,10.28991121,10.01462043,10.04474769,10.04646055,9.708786357000001,10.29828126,9.511130441,9.398409929,9.348128895,8.881703067,9.292250246,9.309281866000001,9.092131412999999,8.783850008,8.437074627000001
Norway,NOR,Europe & Central Asia,CO2 emissions (metric tons per capita),6.91033516,6.412885652999999,7.045537737,7.520887683,7.934763835,7.889091168999999,7.897134573,8.294823544,8.550221778,8.89752893,7.635326646,7.692050359,7.573555473,8.14264597,8.13169251,7.862364379,7.9816732120000005,8.016303569,7.73245798,7.751527071,8.469598181,7.995012096,7.66951117,7.776167641,7.613049325,7.610906295,7.404691495,7.148044335,7.076542655,6.722269985
Nepal,NPL,South Asia,CO2 emissions (metric tons per capita),0.049721033,0.060807484,0.061690247000000004,0.06881414599999999,0.082696086,0.088060506,0.08872651699999999,0.09696799199999999,0.100616384,0.132709649,0.13449675,0.142111305,0.1128384,0.12041044699999999,0.11054576099999999,0.123909964,0.100511426,0.10196119699999999,0.11212536099999999,0.144326283,0.17176782699999998,0.192299009,0.222311476,0.226252797,0.264996837,0.266148113,0.38183016,0.45163909700000004,0.540651882,0.47013645299999995
Nauru,NRU,East Asia & Pacific,CO2 emissions (metric tons per capita),13.67557332,13.31148884,11.96410768,10.69310781,10.48018293,10.35196687,9.365926757999999,9.395847036000001,9.463423867000001,8.613264427,8.708272859,7.828554652999999,7.9192237389999995,7.007007037,7.066424419,7.1080422720000005,5.08802287,4.062563387,4.048582905,4.022121578999999,3.996403148,3.9725890460000004,3.946329825,4.898119195,4.859558824,5.783689865,5.72847037,6.618133714,5.619029655,5.5741358839999995
New Zealand,NZL,East Asia & Pacific,CO2 emissions (metric tons per capita),6.700102107999999,6.4747789760000005,6.903191098,6.707351212000001,6.693370166,6.623291772999999,6.8086816720000005,7.322878375,7.124508519,7.460040155,7.6340824839999994,8.14843448,7.9878437170000005,8.293603875,8.034250802,8.280316297999999,8.189552277,7.876793517,8.021502927,7.2444568579999995,7.136782411,6.909215537000001,7.284317645,7.179036805,7.078489829,7.0030803960000005,6.616321362000001,6.841033801,6.603273193,6.830414187000001
Oman,OMN,Middle East & North Africa,CO2 emissions (metric tons per capita),6.577792886,8.300941882,7.522921717000001,7.325880047,7.5357845039999996,8.560668921,8.664736401,8.898730931000001,8.668393536,9.747669296,11.07156038,12.21372582,12.83588708,13.28492122,12.78253668,12.34841248,15.1854899,15.90418587,15.01659837,15.15548722,15.47953576,16.49286886,17.30973775,16.73659016,16.48517399,16.43412074,16.10326029,15.41601824,15.65387186,15.28243639
Pakistan,PAK,South Asia,CO2 emissions (metric tons per capita),0.548361744,0.544418959,0.588002264,0.629875234,0.63350157,0.668461106,0.673894593,0.681838478,0.668850768,0.712499673,0.6910743559999999,0.683936764,0.6842541659999999,0.690167072,0.757349952,0.758995364,0.80769342,0.871590759,0.828201836,0.826887879,0.7837273229999999,0.772880261,0.7678871290000001,0.763669285,0.789739106,0.8230081359999999,0.8894013390000001,0.9563446990000001,0.882587328,0.8799654990000001
Panama,PAN,Latin America & Caribbean,CO2 emissions (metric tons per capita),1.088651877,1.2365667040000001,1.413071454,1.4450954980000001,1.5051504830000002,1.5914342869999998,1.57708908,1.625841347,1.964071231,1.686189102,1.7423827680000001,2.013178877,1.7178992880000001,1.723248273,1.71593431,2.137995571,2.208349617,2.165811399,2.076102578,2.430700533,2.522860045,2.695280284,2.7740685689999998,2.672439484,2.758047289,2.69623958,2.667774513,2.466662344,2.408503314,3.141454996
Peru,PER,Latin America & Caribbean,CO2 emissions (metric tons per capita),0.9460192279999999,0.899993575,0.915668698,0.931300166,0.9450177040000001,1.055591698,1.133562187,1.109041596,1.051131282,1.114720115,1.082012872,0.990324781,1.023210818,0.992246987,1.130891406,1.1228681440000001,1.097428645,1.193306099,1.340577361,1.4298780969999998,1.550244456,1.654916644,1.630811042,1.6709217230000002,1.76701033,1.7902420819999998,1.8385803019999998,1.725909058,1.706509986,1.745591927
Philippines,PHL,East Asia & Pacific,CO2 emissions (metric tons per capita),0.663702849,0.640613627,0.6770211629999999,0.717783418,0.755490772,0.88487222,0.941433601,1.0240873590000001,0.9939467409999999,0.937820251,0.92445667,0.884617322,0.8796137279999999,0.88655329,0.887020622,0.888142335,0.790431773,0.818965455,0.8267148009999999,0.825631075,0.871903845,0.86460139,0.8865102440000001,0.965899617,1.013001909,1.087126793,1.1764954109999999,1.269338141,1.2992798509999999,1.3450290569999999
Palau,PLW,East Asia & Pacific,CO2 emissions (metric tons per capita),0.0,0.0,12.61113563,12.28124041,11.9510009,11.65637021,11.36428206,11.10124334,10.86425118,10.65359825,10.99246231,11.34605467,11.20048869,11.10438112,11.58048458,13.14193239,12.79099514,12.52674955,11.22514397,10.93493729,11.696557499999999,11.83231877,12.47519131,12.49786961,12.48226944,11.88791358,14.10994469,14.59935934,13.95790296,13.88811733
Papua New Guinea,PNG,East Asia & Pacific,CO2 emissions (metric tons per capita),0.470119976,0.461322646,0.45076564,0.44655007700000005,0.40665942299999996,0.41063700200000003,0.41962584399999997,0.440639199,0.474760054,0.454850331,0.483960059,0.5673994379999999,0.591937078,0.655592497,0.779006515,0.7590568459999999,0.719133232,0.74171961,0.68231992,0.704011101,0.686682408,0.690560024,0.640806964,0.6727964470000001,0.741185071,0.8029333120000001,0.9260416509999999,0.901868436,0.8784238129999999,0.863707514
Poland,POL,Europe & Central Asia,CO2 emissions (metric tons per capita),9.189263028,9.193594772,8.950395696000001,8.94455034,8.814909777999999,8.80943173,9.199373349,8.916766668,8.235419879,7.992184018,7.73080499,7.676987465,7.515492328,7.793047036,7.905511787999999,7.895886085,8.234912499,8.220760788,8.087182909,7.791547049,8.247028077000001,8.159838047000001,7.969647665,7.841704806,7.516889481000001,7.610089275,7.895688723999999,8.238615375,8.213615723,7.773641839
Puerto Rico,PRI,Latin America & Caribbean,CO2 emissions (metric tons per capita),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,CO2 emissions (metric tons per capita),6.077448065,5.693587281,5.000141613,4.547670648,4.112989451,3.8157010010000003,3.346835235,3.023022384,2.7040273860000004,2.928979076,3.132267246,3.2157548910000004,3.050628348,3.0897399080000003,3.13153895,3.245877438,3.28166461,2.7132917919999997,2.995868919,2.266220325,2.10274697,1.503644026,1.551572969,1.108325444,1.246318841,0.996671213,1.1854116129999999,2.134895546,1.9777212530000001,2.18341993
Portugal,PRT,Europe & Central Asia,CO2 emissions (metric tons per capita),4.1139039539999995,4.294075391,4.699324611000001,4.595232659,4.734012075,5.055766027,4.843031237,5.038096338,5.472335376,6.088378078,5.99228486,5.923154167000001,6.2958082179999995,5.78650313,5.92625189,6.233261377000001,5.74494832,5.577179172,5.38350514,5.327278898,4.817886772,4.723629222,4.585897919,4.452394368999999,4.415895251999999,4.812669696,4.722311267,5.177519279,4.813385529,4.339768426
Paraguay,PRY,Latin America & Caribbean,CO2 emissions (metric tons per capita),0.49012493,0.46604472,0.555678165,0.619029493,0.715801818,0.7913184409999999,0.76110383,0.8223131370000001,0.835969803,0.818580669,0.661256139,0.665015855,0.683302363,0.6994517929999999,0.69277746,0.635291843,0.667995676,0.620162281,0.7103749220000001,0.741405323,0.80665593,0.824126215,0.806663826,0.814097994,0.853091846,0.952345908,1.059328573,1.173719578,1.217641784,1.165425232
West Bank and Gaza,PSE,Middle East & North Africa,CO2 emissions (metric tons per capita),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,PYF,East Asia & Pacific,CO2 emissions (metric tons per capita),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,QAT,Middle East & North Africa,CO2 emissions (metric tons per capita),26.32932654,30.73741059,29.63244066,33.12202505,36.46626328,37.10217413,40.07417742,47.42957483,48.0450209,50.83385044,48.37400227,46.58438114,50.71215469,50.95403383,49.20805129,44.53380584,42.79830768,40.89652419,36.91870848,32.67180019,32.63430234,33.49441289999999,34.18822184,32.5989398,33.20589511,33.04351032,32.74588827,32.12798967,31.067533299999997,32.47446876
Romania,ROU,Europe & Central Asia,CO2 emissions (metric tons per capita),7.440359782000001,6.20664484,5.536037017000001,5.170608102,5.066384997,5.328802734,5.4914000629999995,5.037248861,4.422556478,3.78203314,3.9664980180000002,4.3028252789999994,4.313753256,4.548925393999999,4.4448591539999995,4.442373285,4.6834540989999995,4.632001472,4.646050196,3.962688135,3.83367893,4.172223886,4.080658872,3.6074411439999996,3.5933535780000003,3.700112058,3.633591827,3.7884056760000004,3.86105157,3.817434477
Russian Federation,RUS,Europe & Central Asia,CO2 emissions (metric tons per capita),14.62146834,14.39705709,13.67197153,12.66513195,11.35417901,11.02262056,10.80709102,10.07001565,10.07626532,10.35031973,10.66769032,10.73577044,10.77267705,11.13042089,11.11272164,11.23183738,11.56836194,11.61127902,11.59564597,10.83213407,11.32541814,11.88499702,11.70209407,11.37700677,11.20820257,11.05201007,10.88744577,11.03519747,11.49657125,11.79720293
Rwanda,RWA,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.07545737799999999,0.07058231,0.074601935,0.08142077,0.079174523,0.078814493,0.079825555,0.079440514,0.073246395,0.07065500400000001,0.068064184,0.068034236,0.06645258700000001,0.064273662,0.064512294,0.062215648,0.060818225,0.062542059,0.05879554,0.060310114000000005,0.059764899,0.066062179,0.071092285,0.074919961,0.077591916,0.086198815,0.099410144,0.099324266,0.104861259,0.10533036900000001
Saudi Arabia,SAU,Middle East & North Africa,CO2 emissions (metric tons per capita),10.55884314,11.2045202,11.69031249,11.44269558,11.32945089,10.98944728,11.4348952,11.33964215,11.82310273,11.86063692,12.08197508,11.98388163,12.48548405,12.68355031,12.96390807,13.23848219,13.69237149,14.08083313,15.05376806,15.26569182,16.26936986,16.40642066,16.89149679,16.74461002,17.48316332,17.81940147,17.29871828,16.466783300000003,15.46639077,15.28457873
Sudan,SDN,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.26653309199999997,0.229759152,0.208791938,0.142490378,0.20138428100000003,0.187177775,0.173913858,0.20618628100000003,0.183352105,0.199425295,0.20861580300000002,0.22344509699999998,0.268596325,0.269173818,0.29224679600000003,0.339262193,0.407430716,0.431388535,0.452196556,0.458208051,0.47532185299999996,0.45035773700000004,0.436539089,0.410546299,0.42446012,0.48094039299999997,0.530272531,0.513556825,0.499024787,0.481626765
Senegal,SEN,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.309580822,0.300431835,0.321648442,0.305102295,0.308471769,0.317600779,0.328738032,0.35155444,0.385118301,0.413848586,0.41438165600000004,0.44439564299999995,0.445365248,0.42593677799999996,0.498608417,0.511265752,0.4893575,0.530500422,0.536456559,0.540733711,0.554497627,0.580797008,0.555887582,0.581174786,0.604596606,0.6372419539999999,0.675625481,0.6355649,0.642096144,0.651679184
Singapore,SGP,East Asia & Pacific,CO2 emissions (metric tons per capita),9.507300635,9.719040931,9.722357212,10.91302746,11.10835531,10.66248717,10.49389981,10.05258641,9.434171256,9.548533706,10.45709574,10.15705126,9.887570712,9.273782135,9.508805829,8.650271986,8.445106954,8.34459514,7.9390068860000005,7.785350075,8.353799225,8.636708162,8.22409727,8.132743535,8.117411687999999,8.207765834,8.221450295,8.755841796,8.406228967,8.307079491
Solomon Islands,SLB,East Asia & Pacific,CO2 emissions (metric tons per capita),0.480971177,0.49878265899999996,0.515145271,0.530189896,0.543987082,0.556675091,0.568309442,0.5526344879999999,0.563089004,0.572720572,0.581585548,0.589693572,0.597105395,0.60400525,0.676045531,0.723530496,0.7067343540000001,0.690870158,0.635720317,0.640550355,0.644108967,0.646326454,0.6294216770000001,0.682618921,0.579138418,0.513982824,0.581171989,0.550288499,0.5514233070000001,0.537457043
Sierra Leone,SLE,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.074078138,0.07818495,0.073601677,0.076230693,0.081210642,0.055762690999999996,0.071881391,0.053052906,0.057058292999999996,0.044819193,0.071980578,0.09255229599999999,0.100689319,0.105747392,0.097534129,0.07970768,0.101213876,0.083477457,0.084778933,0.082898446,0.08728674800000001,0.112749227,0.128117541,0.151515698,0.163884125,0.126883934,0.126895832,0.12552703,0.11241611300000001,0.115189573
El Salvador,SLV,Latin America & Caribbean,CO2 emissions (metric tons per capita),0.45160656200000004,0.574670687,0.618500323,0.713963338,0.801881941,0.881213488,0.771536727,0.925815065,0.9779632290000001,0.959821956,0.9561934329999999,0.9903828259999999,0.996286745,1.086072535,1.108934347,1.13018176,1.1909079390000001,1.24962947,1.126918203,1.0848244790000001,1.057588947,1.091687798,1.085297312,1.030948242,1.046841993,1.106698196,1.128043665,0.9987282829999999,1.060625402,1.208637136
San Marino,SMR,Europe & Central Asia,CO2 emissions (metric tons per capita),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Somalia,SOM,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.10103681800000001,0.09760757,0.093209675,0.08748112300000001,0.085451629,0.080089198,0.074192831,0.06930337,0.063144622,0.058454954,0.05522838099999999,0.055514923,0.059991569,0.059090743,0.057254255999999996,0.055519094000000005,0.053883794000000006,0.055956063,0.054399384,0.052058039,0.052308698,0.050903722,0.04954588,0.049756151,0.048422285,0.047110993,0.046525942,0.045239054,0.043975888,0.04468071
Serbia,SRB,Europe & Central Asia,CO2 emissions (metric tons per capita),8.161086211,6.872367238,6.2761364,5.5485513179999995,5.029323282,5.842349414,6.780178094,7.412623259,7.42757585,5.306083854,5.852577835,5.997254857000001,6.480338727,6.971374525,7.550423832000001,6.81246772,7.1523314860000005,6.971408026000001,6.779387321000001,6.402299491,6.459632707999999,7.081738796000001,6.360537735,6.486480319,5.463794101,6.397117589,6.604969132000001,6.74276565,6.606418045,6.616046938999999
South Sudan,SSD,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.078286865,0.075643258,0.067854766,0.048209388,0.066518357,0.070338822,0.070855097,0.08315389,0.068881057,0.070779948,0.074200777,0.082198694,0.10017605800000001,0.108136711,0.131700176,0.120754825,0.12646370699999998,0.140707119,0.141926252,0.14110299199999998,0.137773316,0.130204423,0.140404329,0.14002857,0.144956615,0.18384314,0.1597043,0.13931183800000002,0.141218175,0.153677683
Sao Tome and Principe,STP,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.41942438200000004,0.41000746200000004,0.321094289,0.314797035,0.38632114100000003,0.379711268,0.37369487100000004,0.368104483,0.36269993799999994,0.35723471700000003,0.35145925899999997,0.34539928200000003,0.40691759,0.46541006100000004,0.455326015,0.508026812,0.494816783,0.481066996,0.5259405779999999,0.51172128,0.554409784,0.5419437429999999,0.636962946,0.624752688,0.613098843,0.601687721,0.639697646,0.676047635,0.6634065,0.6975187209999999
Suriname,SUR,Latin America & Caribbean,CO2 emissions (metric tons per capita),4.343866387,4.963572222,4.873317517,4.812769258,4.75753794,4.730101324,4.707646244,4.689925468,4.632066075,4.619880528,3.1426241760000004,3.189431232,2.322552827,2.520812109,2.8155890169999997,3.383647687,3.027952098,2.758318417,2.8233183619999997,2.771867737,3.288441712,3.6436544310000003,4.508108234,4.184215025,4.735413094,4.864648366,5.222320459,4.382113265,3.836892218,4.558253785
Slovak Republic,SVK,Europe & Central Asia,CO2 emissions (metric tons per capita),10.34309603,9.039664782000001,8.689888965,8.322528005,7.7997415420000005,7.901903749,7.84797448,7.852074131,7.680155295,7.535183339,7.064757492999999,7.172514212,7.08027204,7.133321044,6.967246737999999,7.169436843,7.048132949,6.919556134,6.896893753,6.295477883999999,6.571542882999999,6.320409762000001,5.982344127,6.081213422,5.617636524,5.669455792999999,5.80025256,6.173666031000001,6.058635474,5.698416255
Slovenia,SVN,Europe & Central Asia,CO2 emissions (metric tons per capita),6.771226142000001,6.371819154,6.426252367999999,6.8080970160000005,6.841110802999999,7.271824519,7.688718051,7.920618584,7.821847581,7.518740118999999,7.310481792999999,7.720650984,7.781282035,7.721473688,7.861745352000001,7.958113965,8.117126246,8.066906107000001,8.588464451,7.604175102999999,7.70288523,7.647930119,7.3499422679999995,7.063268041000001,6.357966447999999,6.367726166000001,6.731097778,6.833179386,6.784338879,6.512209378
